origin_id,origin_label,origin_tier,origin_class,dest_id,dest_label,dest_tier,dest_class,network_miles,max_stop_gap_miles,stop_gap_status,stop_count,line_changes,route_path,stop_path,dominant_tier,freight_relay_p95_h,freight_full_i20_p95_h,freight_sla_window,passenger_bus_p95_h,passenger_av_p95_h,air_door_to_door_h,passenger_competitive_with_air,rail_competition_note,evidence_status
SEA,Seattle,T1,national_transfer_hub,CLEVELAND,Cleveland,T1,service_stop,3487,307,long-gap-review,19,8,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;CLEVELAND,T1,78.3,66.4,72h three-day,67.7,48.6,9.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,PA_APPROACH,Pennsylvania,T1,service_stop,3763,307,long-gap-review,20,8,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;CLEVELAND;PA_APPROACH,T1,84.3,71.5,72h three-day,72.7,52.3,10.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,NYC,New York,T2,transfer_hub,3862,307,long-gap-review,20,9,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70;I-81,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;NYC,T1,86.8,73.5,>72h source-gated,74.9,53.8,10.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,SPK,Spokane,T1,transfer_hub,269,269,long-gap-review,2,0,I-90,SEA;SPK,T1,5.7,4.9,6h local,6.4,4.1,3.0,near-competitive-short-haul,corridor-specific-rail-check-needed,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,BIL,Billings*,T2,national_transfer_hub,1841,271,long-gap-review,10,4,I-90;US95;I-84;I-80;I-25,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE;CASPER;BIL,T1,41.2,35.0,36h next-day,36.4,25.9,6.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,RAPID_CITY,Rapid City,T1,national_transfer_hub,2175,334,long-gap-review,11,5,I-90;US95;I-84;I-80;I-25;I-90,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE;CASPER;BIL;RAPID_CITY,T1,48.8,41.3,48h two-day,42.8,30.5,6.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,MILWAUKEE,Milwaukee,T1,service_stop,3221,307,long-gap-review,19,9,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-90,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;CHI_NORTH;MILWAUKEE,T1,73.0,61.8,72h three-day,63.2,45.2,8.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,CHI_NORTH,North Chicago,T1,service_stop,3138,307,long-gap-review,18,9,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-90,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;CHI_NORTH,T1,71.2,60.3,72h three-day,61.7,44.1,8.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,BUFFALO,Buffalo,T1,service_stop,3672,307,long-gap-review,19,9,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-90,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;BUFFALO,T1,82.6,70.0,72h three-day,71.4,51.3,9.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,ALBANY,Albany,T1,service_stop,3979,307,long-gap-review,20,9,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-90,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;BUFFALO;ALBANY,T1,89.2,75.7,>72h source-gated,77.0,55.3,10.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,BOS,Boston,T1,national_transfer_hub,4086,307,long-gap-review,22,10,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70;I-81;I-95,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;NYC;NEW_HAVEN;BOS,T1,92.0,78.0,>72h source-gated,79.3,57.0,10.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,NEW_HAVEN,New Haven,T1,service_stop,3944,307,long-gap-review,21,10,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70;I-81;I-95,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;NYC;NEW_HAVEN,T1,88.9,75.4,>72h source-gated,76.7,55.1,10.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,PHILADELPHIA,Philadelphia,T2,service_stop,3790,307,long-gap-review,20,9,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70;I-76,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;PHILADELPHIA,T1,85.2,72.2,>72h source-gated,73.6,52.8,10.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,DC,Washington,T1,transfer_hub,3706,307,long-gap-review,22,11,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85;I-95,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC;DC,T1,84.3,71.3,72h three-day,72.7,52.1,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,RIC,Richmond,T2,national_transfer_hub,3592,307,long-gap-review,21,10,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC,T1,81.5,69.0,72h three-day,70.3,50.4,9.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,BEN,Benson,T1,transfer_hub,3528,307,long-gap-review,20,11,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-40,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;COLUMBIA;FLO;BEN,T1,80.3,68.0,72h three-day,69.5,49.7,9.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,WIC,Wichita*,T1,service_stop,2337,307,long-gap-review,13,7,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC,T1,53.0,44.9,48h two-day,46.4,33.1,7.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,FORT_SMITH,Fort Smith,T2,service_stop,2361,307,long-gap-review,13,7,I-90;US95;I-84;I-70;I-25;US287;I-40;US70,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH,T1,53.6,45.3,48h two-day,46.9,33.4,7.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,GREENVILLE,Greenville,T2,service_stop,3248,307,long-gap-review,18,11,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-85,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;GREENVILLE,T1,74.2,62.8,72h three-day,64.4,46.0,9.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,MACON,Macon,T1,service_stop,3177,307,long-gap-review,18,11,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-75,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MACON,T1,72.7,61.5,72h three-day,63.1,45.1,8.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,GREENSBORO,Greensboro,T2,service_stop,3397,307,long-gap-review,20,10,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO,T1,77.2,65.3,72h three-day,66.8,47.8,9.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,MOBILE,Mobile,T2,service_stop,3168,307,long-gap-review,17,10,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-65,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;MOBILE,T1,72.1,61.0,72h three-day,62.6,44.7,8.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,LOUISVILLE,Louisville,T2,national_transfer_hub,3078,307,long-gap-review,17,10,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-65,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;LOUISVILLE,T1,70.2,59.4,72h three-day,61.0,43.5,8.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,LITTLE_ROCK,Little Rock,T2,national_transfer_hub,2513,307,long-gap-review,14,7,I-90;US95;I-84;I-70;I-25;US287;I-40;US70,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK,T1,56.9,48.2,72h three-day,49.6,35.4,7.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,LAS_VEGAS,Las Vegas,T2,service_stop,1400,317,long-gap-review,8,3,I-90;US95;I-84;I-15,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ST_GEORGE;LAS_VEGAS,T1,31.3,26.6,36h next-day,28.0,19.8,5.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,ST_GEORGE,St. George,T2,service_stop,1272,317,long-gap-review,7,3,I-90;US95;I-84;I-15,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ST_GEORGE,T1,28.5,24.2,36h next-day,25.7,18.1,5.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,DEN,Denver,T1,national_transfer_hub,1437,269,long-gap-review,8,3,I-90;US95;I-84;I-70,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN,T1,32.1,27.2,36h next-day,28.7,20.3,5.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,GRAND_JUNCTION,Grand Junction,T1,service_stop,1206,269,long-gap-review,7,3,I-90;US95;I-84;I-70,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION,T1,27.1,23.0,24h overnight,24.5,17.2,4.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,COLORADO_SPRINGS,Colorado Springs,T2,service_stop,1512,269,long-gap-review,9,4,I-90;US95;I-84;I-70;I-25,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS,T1,34.1,28.9,36h next-day,30.4,21.5,5.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,CAPITAL_BELTWAY_N,Capital North,T2,service_stop,3717,307,long-gap-review,23,12,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85;I-95;I-495,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC;DC;CAPITAL_BELTWAY_N,T1,85.0,71.8,72h three-day,73.3,52.5,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,CAPITAL_BELTWAY_E,Capital East,T2,service_stop,3728,307,long-gap-review,24,12,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85;I-95;I-495,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC;DC;CAPITAL_BELTWAY_S;CAPITAL_BELTWAY_E,T1,85.3,72.1,>72h source-gated,73.5,52.6,10.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,CAPITAL_BELTWAY_S,Capital South,T2,service_stop,3715,307,long-gap-review,23,12,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85;I-95;I-495,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC;DC;CAPITAL_BELTWAY_S,T1,84.9,71.8,72h three-day,73.2,52.4,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,JOPLIN,Joplin,T2,service_stop,2712,307,long-gap-review,15,8,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-49,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;JOPLIN,T1,61.5,52.1,72h three-day,53.6,38.3,7.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,TEXARKANA,Texarkana,T2,service_stop,2550,307,long-gap-review,15,7,I-90;US95;I-84;I-70;I-25;US287;I-20;I-49,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SHV;TEXARKANA,T1,57.7,48.9,72h three-day,50.3,35.9,7.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,ROANOKE,Roanoke,T2,service_stop,3368,307,long-gap-review,18,10,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-81,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ROANOKE,T1,76.4,64.7,72h three-day,66.2,47.4,9.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,HAGERSTOWN,Hagerstown,T2,service_stop,3608,307,long-gap-review,19,10,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-81,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ROANOKE;HAGERSTOWN,T1,81.6,69.1,72h three-day,70.6,50.6,9.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,STL,St. Louis,T1,national_transfer_hub,2828,307,long-gap-review,15,8,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL,T1,64.0,54.2,72h three-day,55.7,39.8,8.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,PITTSBURGH,Pittsburgh,T2,service_stop,3622,307,long-gap-review,20,9,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-77,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;CLEVELAND;PITTSBURGH,T1,81.7,69.2,72h three-day,70.5,50.6,9.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,CHARLESTON_WV,Charleston WV,T2,service_stop,3559,307,long-gap-review,20,10,I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-77,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;CHARLESTON_WV,T1,80.7,68.3,72h three-day,69.7,50.0,9.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,PENNSYLVANIA,Harrisburg,T1,national_transfer_hub,3680,307,long-gap-review,19,8,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA,T1,82.5,69.9,72h three-day,71.2,51.2,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,WHEELING,Wheeling,T1,service_stop,3440,307,long-gap-review,18,8,I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING,T1,77.3,65.5,72h three-day,66.8,48.0,9.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,PUEBLO,Pueblo,T2,service_stop,1561,269,long-gap-review,10,4,I-90;US95;I-84;I-70;I-25,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO,T1,35.3,29.9,36h next-day,31.3,22.1,5.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,GULFPORT,Gulfport,T1,national_transfer_hub,3242,307,long-gap-review,19,7,I-90;US95;I-84;I-70;I-25;US287;I-35;I-10,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SAT;HOU;BEAUMONT;LAFAYETTE;NOLA;GULFPORT,T1,72.8,61.7,72h three-day,62.9,45.1,9.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
SEA,Seattle,T1,national_transfer_hub,CORPUS,Corpus Christi,T2,national_transfer_hub,2715,307,long-gap-review,15,7,I-90;US95;I-84;I-70;I-25;US287;I-35;I-37,SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SAT;CORPUS,T1,61.3,51.9,72h three-day,53.3,38.1,7.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,SAC,Sacramento,T1,national_transfer_hub,579,260,long-gap-review,4,0,I-5,POR;MEDFORD;REDDING;SAC,T1,12.5,10.6,12h half-day,12.0,8.2,3.7,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
POR,Portland,T1,service_stop,MEDFORD,Medford,T1,service_stop,260,260,long-gap-review,2,0,I-5,POR;MEDFORD,T1,5.5,4.7,6h local,6.2,4.0,3.0,near-competitive-short-haul,corridor-specific-rail-check-needed,heuristic-planning
POR,Portland,T1,service_stop,REDDING,Redding,T1,service_stop,405,260,long-gap-review,3,0,I-5,POR;MEDFORD;REDDING,T1,8.7,7.4,12h half-day,8.9,5.9,3.3,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
POR,Portland,T1,service_stop,CENTRAL_VALLEY,Central Valley,T1,service_stop,764,260,long-gap-review,5,0,I-5,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY,T1,16.5,14.1,24h overnight,15.4,10.7,4.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,LA,Los Angeles,T1,transfer_hub,1007,260,long-gap-review,6,0,I-5,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY;LA,T1,21.7,18.5,24h overnight,19.8,13.9,4.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,SDTJ,San Diego/Tijuana,T1,national_terminal,1153,260,long-gap-review,7,0,I-5,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY;LA;SDTJ,T1,24.9,21.3,24h overnight,22.5,15.9,4.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,PHX,Phoenix,T1,service_stop,1428,306,long-gap-review,8,1,I-5;I-10,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY;LA;PALM_SPRINGS;PHX,T1,31.2,26.6,36h next-day,27.8,19.7,5.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,PALM_SPRINGS,Palm Springs,T1,service_stop,1122,260,long-gap-review,7,1,I-5;I-10,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY;LA;PALM_SPRINGS,T1,24.6,21.0,24h overnight,22.3,15.7,4.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,TUCSON,Tucson,T1,service_stop,1553,306,long-gap-review,9,1,I-5;I-10,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY;LA;PALM_SPRINGS;PHX;TUCSON,T1,34.0,28.9,36h next-day,30.1,21.4,5.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,SHOW_LOW,Show Low,T2,service_stop,1581,306,long-gap-review,9,2,I-5;I-10;US70,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY;LA;PALM_SPRINGS;PHX;SHOW_LOW,T1,34.9,29.7,36h next-day,30.9,22.0,5.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,ELP,El Paso,T1,national_transfer_hub,1866,312,long-gap-review,10,1,I-5;I-10,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY;LA;PALM_SPRINGS;PHX;TUCSON;ELP,T1,40.7,34.6,36h next-day,35.8,25.6,6.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,SAT,San Antonio,T1,national_transfer_hub,2403,307,long-gap-review,13,4,I-84;I-70;I-25;US287;I-35,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SAT,T1,53.4,45.3,48h two-day,46.6,33.3,7.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
