GEOID,NAME,STATE,LAT,LON,NEAREST_MI,POPULATION,LAND_SQMI,GAP_CLASS,ARTIFACT_REASON
26079,Kalkaska County,MI,44.6789,-85.0890,44.0,17934,560,candidate_access_gap,county_centroid_beyond_threshold
51027,Buchanan County,VA,37.2681,-82.0382,43.9,20246,503,candidate_access_gap,county_centroid_beyond_threshold
29025,Caldwell County,MO,39.6590,-93.9792,43.9,8876,426,candidate_access_gap,county_centroid_beyond_threshold
49031,Piute County,UT,38.3359,-112.1294,43.9,1764,758,candidate_access_gap,county_centroid_beyond_threshold
08023,Costilla County,CO,37.2775,-105.4289,43.7,3534,1228,candidate_access_gap,county_centroid_beyond_threshold
05099,Nevada County,AR,33.6667,-93.3051,43.7,8292,618,candidate_access_gap,county_centroid_beyond_threshold
19109,Kossuth County,IA,43.2124,-94.2140,43.7,14718,973,candidate_access_gap,county_centroid_beyond_threshold
20185,Stafford County,KS,38.0356,-98.7199,43.5,4054,792,candidate_access_gap,county_centroid_beyond_threshold
48193,Hamilton County,TX,31.7073,-98.1118,43.4,8244,836,candidate_access_gap,county_centroid_beyond_threshold
27039,Dodge County,MN,44.0207,-92.8694,43.4,20893,439,candidate_access_gap,county_centroid_beyond_threshold
36115,Washington County,NY,43.3124,-73.4394,43.3,61310,831,candidate_access_gap,county_centroid_beyond_threshold
17041,Douglas County,IL,39.7661,-88.2229,43.3,19714,417,candidate_access_gap,county_centroid_beyond_threshold
06047,Merced County,CA,37.1948,-120.7228,43.3,282290,1938,candidate_access_gap,county_centroid_beyond_threshold
06053,Monterey County,CA,36.2401,-121.3156,43.3,437609,3282,candidate_access_gap,county_centroid_beyond_threshold
48211,Hemphill County,TX,35.8160,-100.2792,43.2,3371,906,candidate_access_gap,county_centroid_beyond_threshold
21229,Washington County,KY,37.7542,-85.1754,43.2,12025,297,candidate_access_gap,county_centroid_beyond_threshold
19035,Cherokee County,IA,42.7427,-95.6333,43.2,11601,577,candidate_access_gap,county_centroid_beyond_threshold
13161,Jeff Davis County,GA,31.8116,-82.6368,43.2,14791,331,candidate_access_gap,county_centroid_beyond_threshold
08043,Fremont County,CO,38.4552,-105.4250,43.1,49107,1534,candidate_access_gap,county_centroid_beyond_threshold
28043,Grenada County,MS,33.7700,-89.8027,43.1,21474,422,candidate_access_gap,county_centroid_beyond_threshold
28119,Quitman County,MS,34.2528,-90.2902,43.1,6113,405,candidate_access_gap,county_centroid_beyond_threshold
05039,Dallas County,AR,33.9678,-92.6540,43.1,6472,667,candidate_access_gap,county_centroid_beyond_threshold
27087,Mahnomen County,MN,47.3284,-95.8111,43.0,5389,558,candidate_access_gap,county_centroid_beyond_threshold
19083,Hardin County,IA,42.3902,-93.2417,43.0,16861,569,candidate_access_gap,county_centroid_beyond_threshold
18111,Newton County,IN,40.9624,-87.4022,43.0,13829,402,candidate_access_gap,county_centroid_beyond_threshold
55011,Buffalo County,WI,44.3856,-91.7613,42.9,13329,676,candidate_access_gap,county_centroid_beyond_threshold
40035,Craig County,OK,36.7639,-95.2016,42.9,14144,761,candidate_access_gap,county_centroid_beyond_threshold
20035,Cowley County,KS,37.2345,-96.8372,42.9,34661,1126,candidate_access_gap,county_centroid_beyond_threshold
26073,Isabella County,MI,43.6452,-84.8394,42.8,64938,573,candidate_access_gap,county_centroid_beyond_threshold
21119,Knott County,KY,37.3544,-82.9525,42.8,14282,352,candidate_access_gap,county_centroid_beyond_threshold
48431,Sterling County,TX,31.8358,-101.0549,42.7,1392,923,candidate_access_gap,county_centroid_beyond_threshold
41041,Lincoln County,OR,44.6411,-123.9112,42.7,50334,981,candidate_access_gap,county_centroid_beyond_threshold
36075,Oswego County,NY,43.4614,-76.2093,42.6,118037,952,candidate_access_gap,county_centroid_beyond_threshold
47035,Cumberland County,TN,35.9524,-84.9948,42.5,61552,681,candidate_access_gap,county_centroid_beyond_threshold
22069,Natchitoches Parish,LA,31.7325,-93.0825,42.4,37478,1253,candidate_access_gap,county_centroid_beyond_threshold
08045,Garfield County,CO,39.5994,-107.9098,42.4,61683,2947,candidate_access_gap,county_centroid_beyond_threshold
28041,Greene County,MS,31.2128,-88.6348,42.3,13672,713,candidate_access_gap,county_centroid_beyond_threshold
46093,Meade County,SD,44.6053,-102.7142,42.3,29970,3471,candidate_access_gap,county_centroid_beyond_threshold
22013,Bienville Parish,LA,32.3410,-93.0412,42.3,12958,811,candidate_access_gap,county_centroid_beyond_threshold
36069,Ontario County,NY,42.8564,-77.3035,42.3,112288,644,candidate_access_gap,county_centroid_beyond_threshold
21091,Hancock County,KY,37.8433,-86.7928,42.3,9058,188,candidate_access_gap,county_centroid_beyond_threshold
42023,Cameron County,PA,41.4383,-78.1983,42.2,4536,396,candidate_access_gap,county_centroid_beyond_threshold
37075,Graham County,NC,35.3484,-83.8309,42.2,8047,292,candidate_access_gap,county_centroid_beyond_threshold
47135,Perry County,TN,35.6638,-87.8693,42.2,8432,415,candidate_access_gap,county_centroid_beyond_threshold
55033,Dunn County,WI,44.9478,-91.8976,42.2,45221,850,candidate_access_gap,county_centroid_beyond_threshold
06017,El Dorado County,CA,38.7856,-120.5342,42.1,191713,1708,candidate_access_gap,county_centroid_beyond_threshold
42047,Elk County,PA,41.4273,-78.6539,42.1,30886,827,candidate_access_gap,county_centroid_beyond_threshold
21013,Bell County,KY,36.7289,-83.6807,42.1,24248,359,candidate_access_gap,county_centroid_beyond_threshold
45023,Chester County,SC,34.6893,-81.1612,42.0,32171,581,candidate_access_gap,county_centroid_beyond_threshold
27085,McLeod County,MN,44.8217,-94.2723,42.0,36727,492,candidate_access_gap,county_centroid_beyond_threshold
53015,Cowlitz County,WA,46.1968,-122.6785,42.0,110621,1141,candidate_access_gap,county_centroid_beyond_threshold
05059,Hot Spring County,AR,34.3152,-92.9441,41.9,33129,615,candidate_access_gap,county_centroid_beyond_threshold
17079,Jasper County,IL,39.0049,-88.1507,41.9,9295,495,candidate_access_gap,county_centroid_beyond_threshold
06011,Colusa County,CA,39.1777,-122.2376,41.9,21811,1151,candidate_access_gap,county_centroid_beyond_threshold
48177,Gonzales County,TX,29.4619,-97.4919,41.9,19736,1067,candidate_access_gap,county_centroid_beyond_threshold
48341,Moore County,TX,35.8357,-101.8905,41.8,21284,900,candidate_access_gap,county_centroid_beyond_threshold
18071,Jackson County,IN,38.9120,-86.0425,41.8,46212,510,candidate_access_gap,county_centroid_beyond_threshold
22057,Lafourche Parish,LA,29.4920,-90.3948,41.8,97220,1068,candidate_access_gap,county_centroid_beyond_threshold
22011,Beauregard Parish,LA,30.6450,-93.3403,41.7,36553,1157,candidate_access_gap,county_centroid_beyond_threshold
48207,Haskell County,TX,33.1760,-99.7308,41.7,5408,903,candidate_access_gap,county_centroid_beyond_threshold
40023,Choctaw County,OK,34.0277,-95.5541,41.7,14285,770,candidate_access_gap,county_centroid_beyond_threshold
48461,Upton County,TX,31.3538,-102.0415,41.7,3284,1241,candidate_access_gap,county_centroid_beyond_threshold
21047,Christian County,KY,36.8921,-87.4930,41.7,72766,718,candidate_access_gap,county_centroid_beyond_threshold
21159,Martin County,KY,37.7968,-82.5066,41.7,11298,230,candidate_access_gap,county_centroid_beyond_threshold
47063,Hamblen County,TN,36.2184,-83.2661,41.6,64531,161,candidate_access_gap,county_centroid_beyond_threshold
29186,Ste. Genevieve County,MO,37.8858,-90.1615,41.6,18494,499,candidate_access_gap,county_centroid_beyond_threshold
12087,Monroe County,FL,25.5861,-81.0226,41.5,82044,983,candidate_access_gap,county_centroid_beyond_threshold
48343,Morris County,TX,33.1165,-94.7313,41.5,11993,252,candidate_access_gap,county_centroid_beyond_threshold
31179,Wayne County,NE,42.2107,-97.1262,41.4,9701,443,candidate_access_gap,county_centroid_beyond_threshold
29103,Knox County,MO,40.1369,-92.1468,41.4,3772,504,candidate_access_gap,county_centroid_beyond_threshold
53045,Mason County,WA,47.3508,-123.1731,41.4,66053,960,candidate_access_gap,county_centroid_beyond_threshold
22091,St. Helena Parish,LA,30.8225,-90.7083,41.4,10872,409,candidate_access_gap,county_centroid_beyond_threshold
19185,Wayne County,IA,40.7400,-93.3326,41.4,6484,525,candidate_access_gap,county_centroid_beyond_threshold
27097,Morrison County,MN,46.0205,-94.2666,41.3,34023,1125,candidate_access_gap,county_centroid_beyond_threshold
19055,Delaware County,IA,42.4730,-91.3668,41.3,17523,578,candidate_access_gap,county_centroid_beyond_threshold
54021,Gilmer County,WV,38.9159,-80.8494,41.2,7444,339,candidate_access_gap,county_centroid_beyond_threshold
27045,Fillmore County,MN,43.6792,-92.0939,41.2,21251,861,candidate_access_gap,county_centroid_beyond_threshold
05147,Woodruff County,AR,35.1928,-91.2445,41.2,6259,586,candidate_access_gap,county_centroid_beyond_threshold
27095,Mille Lacs County,MN,45.9290,-93.6330,41.2,26680,572,candidate_access_gap,county_centroid_beyond_threshold
20101,Lane County,KS,38.4813,-100.4662,41.2,1528,717,candidate_access_gap,county_centroid_beyond_threshold
27015,Brown County,MN,44.2465,-94.7336,41.2,25880,611,candidate_access_gap,county_centroid_beyond_threshold
42031,Clarion County,PA,41.1982,-79.4204,41.2,37489,601,candidate_access_gap,county_centroid_beyond_threshold
42121,Venango County,PA,41.4007,-79.7658,41.1,50475,674,candidate_access_gap,county_centroid_beyond_threshold
21093,Hardin County,KY,37.6958,-85.9632,41.1,111005,624,candidate_access_gap,county_centroid_beyond_threshold
48315,Marion County,TX,32.7982,-94.3569,41.1,9668,381,candidate_access_gap,county_centroid_beyond_threshold
47015,Cannon County,TN,35.8084,-86.0624,41.1,14481,266,candidate_access_gap,county_centroid_beyond_threshold
17053,Ford County,IL,40.5965,-88.2246,41.1,13484,486,candidate_access_gap,county_centroid_beyond_threshold
12005,Bay County,FL,30.1591,-85.5344,41.0,181055,759,candidate_access_gap,county_centroid_beyond_threshold
20029,Cloud County,KS,39.4873,-97.6414,41.0,9008,715,candidate_access_gap,county_centroid_beyond_threshold
25003,Berkshire County,MA,42.3715,-73.2179,41.0,128763,927,candidate_access_gap,county_centroid_beyond_threshold
48365,Panola County,TX,32.1640,-94.3052,41.0,22540,811,candidate_access_gap,county_centroid_beyond_threshold
45057,Lancaster County,SC,34.6868,-80.7037,41.0,97611,549,candidate_access_gap,county_centroid_beyond_threshold
28063,Jefferson County,MS,31.7336,-91.0439,40.9,7207,520,candidate_access_gap,county_centroid_beyond_threshold
29033,Carroll County,MO,39.4274,-93.5002,40.8,8513,695,candidate_access_gap,county_centroid_beyond_threshold
54091,Taylor County,WV,39.3325,-80.0466,40.8,16602,173,candidate_access_gap,county_centroid_beyond_threshold
30095,Stillwater County,MT,45.6585,-109.3816,40.8,8978,1797,candidate_access_gap,county_centroid_beyond_threshold
21051,Clay County,KY,37.1643,-83.7155,40.8,20322,469,candidate_access_gap,county_centroid_beyond_threshold
45089,Williamsburg County,SC,33.6265,-79.7165,40.8,30879,934,candidate_access_gap,county_centroid_beyond_threshold
48277,Lamar County,TX,33.6673,-95.5703,40.8,50149,907,candidate_access_gap,county_centroid_beyond_threshold
51159,Richmond County,VA,37.9429,-76.7306,40.8,8968,191,candidate_access_gap,county_centroid_beyond_threshold
36049,Lewis County,NY,43.7827,-75.4441,40.8,26690,1276,candidate_access_gap,county_centroid_beyond_threshold
19157,Poweshiek County,IA,41.6846,-92.5229,40.8,18608,585,candidate_access_gap,county_centroid_beyond_threshold
22025,Catahoula Parish,LA,31.6665,-91.8467,40.7,8895,708,candidate_access_gap,county_centroid_beyond_threshold
01077,Lauderdale County,AL,34.9042,-87.6511,40.7,94329,668,candidate_access_gap,county_centroid_beyond_threshold
08121,Washington County,CO,39.9658,-103.2097,40.7,4817,2518,candidate_access_gap,county_centroid_beyond_threshold
54023,Grant County,WV,39.1060,-79.1951,40.6,11034,477,candidate_access_gap,county_centroid_beyond_threshold
25019,Nantucket County,MA,41.2934,-70.1022,40.6,14065,46,candidate_access_gap,county_centroid_beyond_threshold
21115,Johnson County,KY,37.8478,-82.8301,40.6,22631,262,candidate_access_gap,county_centroid_beyond_threshold
13069,Coffee County,GA,31.5492,-82.8449,40.6,43056,592,candidate_access_gap,county_centroid_beyond_threshold
08049,Grand County,CO,40.1131,-106.1108,40.6,15724,1846,candidate_access_gap,county_centroid_beyond_threshold
16025,Camas County,ID,43.5026,-114.7721,40.6,1133,1074,candidate_access_gap,county_centroid_beyond_threshold
01033,Colbert County,AL,34.7031,-87.8015,40.5,57270,593,candidate_access_gap,county_centroid_beyond_threshold
19137,Montgomery County,IA,41.0217,-95.1578,40.5,10285,424,candidate_access_gap,county_centroid_beyond_threshold
27005,Becker County,MN,46.9376,-95.7418,40.5,35202,1315,candidate_access_gap,county_centroid_beyond_threshold
16083,Twin Falls County,ID,42.3523,-114.6656,40.5,90592,1922,candidate_access_gap,county_centroid_beyond_threshold
47049,Fentress County,TN,36.3699,-84.9378,40.4,18642,499,candidate_access_gap,county_centroid_beyond_threshold
19005,Allamakee County,IA,43.2750,-91.3828,40.4,14046,639,candidate_access_gap,county_centroid_beyond_threshold
47113,Madison County,TN,35.6061,-88.8334,40.4,98644,557,candidate_access_gap,county_centroid_beyond_threshold
21201,Robertson County,KY,38.5135,-84.0642,40.4,2207,100,candidate_access_gap,county_centroid_beyond_threshold
21213,Simpson County,KY,36.7409,-86.5818,40.4,19574,234,candidate_access_gap,county_centroid_beyond_threshold
48505,Zapata County,TX,26.9970,-99.1826,40.4,13896,998,candidate_access_gap,county_centroid_beyond_threshold
19097,Jackson County,IA,42.1642,-90.5746,40.3,19470,636,candidate_access_gap,county_centroid_beyond_threshold
21095,Harlan County,KY,36.8592,-83.2215,40.3,26589,466,candidate_access_gap,county_centroid_beyond_threshold
48019,Bandera County,TX,29.7564,-99.2483,40.3,21182,791,candidate_access_gap,county_centroid_beyond_threshold
13229,Pierce County,GA,31.3540,-82.2104,40.2,19822,340,candidate_access_gap,county_centroid_beyond_threshold
17015,Carroll County,IL,42.0709,-89.9242,40.2,15594,445,candidate_access_gap,county_centroid_beyond_threshold
51193,Westmoreland County,VA,38.1093,-76.8039,40.2,18480,229,candidate_access_gap,county_centroid_beyond_threshold
49055,Wayne County,UT,38.2599,-110.9909,40.2,2532,2461,candidate_access_gap,county_centroid_beyond_threshold
38039,Griggs County,ND,47.4563,-98.2323,40.1,2309,709,candidate_access_gap,county_centroid_beyond_threshold
37143,Perquimans County,NC,36.1809,-76.4032,40.1,13053,247,candidate_access_gap,county_centroid_beyond_threshold
53049,Pacific County,WA,46.5566,-123.7824,40.1,23396,933,candidate_access_gap,county_centroid_beyond_threshold
35019,Guadalupe County,NM,34.8698,-104.7850,40.1,4413,3030,candidate_access_gap,county_centroid_beyond_threshold
48093,Comanche County,TX,31.9516,-98.5496,40.1,13651,938,candidate_access_gap,county_centroid_beyond_threshold
48261,Kenedy County,TX,26.8902,-97.5911,40.1,116,1459,candidate_access_gap,county_centroid_beyond_threshold
47069,Hardeman County,TN,35.2188,-88.9887,40.1,25519,668,candidate_access_gap,county_centroid_beyond_threshold
20073,Greenwood County,KS,37.8793,-96.2417,40.1,6001,1143,candidate_access_gap,county_centroid_beyond_threshold
36067,Onondaga County,NY,43.0065,-76.1961,40.0,472637,778,candidate_access_gap,county_centroid_beyond_threshold
22087,St. Bernard Parish,LA,29.9181,-89.2635,40.0,44038,378,candidate_access_gap,county_centroid_beyond_threshold
01109,Pike County,AL,31.7987,-85.9416,39.9,32997,672,candidate_access_gap,county_centroid_beyond_threshold
05025,Cleveland County,AR,33.8932,-92.1887,39.9,7548,598,candidate_access_gap,county_centroid_beyond_threshold
18073,Jasper County,IN,41.0177,-87.1188,39.9,33045,560,candidate_access_gap,county_centroid_beyond_threshold
51133,Northumberland County,VA,37.8570,-76.3797,39.8,12007,191,candidate_access_gap,county_centroid_beyond_threshold
22007,Assumption Parish,LA,29.9033,-91.0652,39.8,21067,344,candidate_access_gap,county_centroid_beyond_threshold
46091,Marshall County,SD,45.7370,-97.5809,39.7,4363,838,candidate_access_gap,county_centroid_beyond_threshold
39145,Scioto County,OH,38.8149,-82.9987,39.7,73716,610,candidate_access_gap,county_centroid_beyond_threshold
21069,Fleming County,KY,38.3678,-83.6992,39.6,15111,349,candidate_access_gap,county_centroid_beyond_threshold
51147,Prince Edward County,VA,37.2249,-78.4330,39.6,21922,350,candidate_access_gap,county_centroid_beyond_threshold
28003,Alcorn County,MS,34.8866,-88.5811,39.6,34717,400,candidate_access_gap,county_centroid_beyond_threshold
18037,Dubois County,IN,38.3733,-86.8734,39.6,43584,427,candidate_access_gap,county_centroid_beyond_threshold
21133,Letcher County,KY,37.1185,-82.8613,39.6,21490,338,candidate_access_gap,county_centroid_beyond_threshold
46117,Stanley County,SD,44.4140,-100.7478,39.6,2979,1444,candidate_access_gap,county_centroid_beyond_threshold
17035,Cumberland County,IL,39.2731,-88.2406,39.5,10447,346,candidate_access_gap,county_centroid_beyond_threshold
51049,Cumberland County,VA,37.5202,-78.2528,39.5,9697,297,candidate_access_gap,county_centroid_beyond_threshold
48457,Tyler County,TX,30.7693,-94.3757,39.5,19962,924,candidate_access_gap,county_centroid_beyond_threshold
06105,Trinity County,CA,40.6479,-123.1147,39.5,15889,3179,candidate_access_gap,county_centroid_beyond_threshold
48455,Trinity County,TX,31.0967,-95.1517,39.5,13735,694,candidate_access_gap,county_centroid_beyond_threshold
21193,Perry County,KY,37.2413,-83.2178,39.4,28136,340,candidate_access_gap,county_centroid_beyond_threshold
51057,Essex County,VA,37.9364,-76.9337,39.4,10602,257,candidate_access_gap,county_centroid_beyond_threshold
18131,Pulaski County,IN,41.0453,-86.6925,39.3,12498,434,candidate_access_gap,county_centroid_beyond_threshold
01037,Coosa County,AL,32.9314,-86.2435,39.3,10329,651,candidate_access_gap,county_centroid_beyond_threshold
56015,Goshen County,WY,42.0895,-104.3535,39.3,12592,2226,candidate_access_gap,county_centroid_beyond_threshold
47125,Montgomery County,TN,36.5004,-87.3809,39.3,222305,539,candidate_access_gap,county_centroid_beyond_threshold
47003,Bedford County,TN,35.5137,-86.4583,39.2,50533,474,candidate_access_gap,county_centroid_beyond_threshold
19015,Boone County,IA,42.0386,-93.9386,39.2,26700,570,candidate_access_gap,county_centroid_beyond_threshold
05061,Howard County,AR,34.0831,-93.9909,39.1,12779,587,candidate_access_gap,county_centroid_beyond_threshold
32013,Humboldt County,NV,41.4079,-118.1276,39.1,17266,9641,candidate_access_gap,county_centroid_beyond_threshold
33003,Carroll County,NH,43.8678,-71.2016,39.1,50679,932,candidate_access_gap,county_centroid_beyond_threshold
17077,Jackson County,IL,37.7861,-89.3812,39.1,53176,584,candidate_access_gap,county_centroid_beyond_threshold
08093,Park County,CO,39.1189,-105.7176,39.0,17597,2194,candidate_access_gap,county_centroid_beyond_threshold
35053,Socorro County,NM,33.9917,-106.9391,39.0,16453,6646,candidate_access_gap,county_centroid_beyond_threshold
29221,Washington County,MO,37.9426,-90.8970,39.0,23580,760,candidate_access_gap,county_centroid_beyond_threshold
28125,Sharkey County,MS,32.8924,-90.8276,39.0,3910,432,candidate_access_gap,county_centroid_beyond_threshold
30099,Teton County,MT,47.8190,-112.2817,39.0,6238,2272,candidate_access_gap,county_centroid_beyond_threshold
31067,Gage County,NE,40.2552,-96.6835,38.9,21654,851,candidate_access_gap,county_centroid_beyond_threshold
48103,Crane County,TX,31.4228,-102.4878,38.9,4636,785,candidate_access_gap,county_centroid_beyond_threshold
48083,Coleman County,TX,31.9142,-99.3466,38.9,7808,1263,candidate_access_gap,county_centroid_beyond_threshold
19039,Clarke County,IA,41.0297,-93.7853,38.9,9737,431,candidate_access_gap,county_centroid_beyond_threshold
28123,Scott County,MS,32.4120,-89.5335,38.8,27943,609,candidate_access_gap,county_centroid_beyond_threshold
13291,Union County,GA,34.8333,-83.9893,38.8,24880,322,candidate_access_gap,county_centroid_beyond_threshold
22047,Iberville Parish,LA,30.2707,-91.3659,38.8,30210,619,candidate_access_gap,county_centroid_beyond_threshold
13065,Clinch County,GA,30.9177,-82.7026,38.7,6713,815,candidate_access_gap,county_centroid_beyond_threshold
56019,Johnson County,WY,44.0440,-106.5885,38.7,8536,4154,candidate_access_gap,county_centroid_beyond_threshold
42105,Potter County,PA,41.7486,-77.8944,38.7,16390,1081,candidate_access_gap,county_centroid_beyond_threshold
20133,Neosho County,KS,37.5643,-95.3157,38.6,15826,571,candidate_access_gap,county_centroid_beyond_threshold
46025,Clark County,SD,44.8552,-97.7249,38.5,3837,958,candidate_access_gap,county_centroid_beyond_threshold
19027,Carroll County,IA,42.0395,-94.8676,38.5,20728,569,candidate_access_gap,county_centroid_beyond_threshold
18117,Orange County,IN,38.5474,-86.4893,38.5,19768,398,candidate_access_gap,county_centroid_beyond_threshold
48213,Henderson County,TX,32.2116,-95.8534,38.5,82627,874,candidate_access_gap,county_centroid_beyond_threshold
49049,Utah County,UT,40.1204,-111.6686,38.5,666021,2004,candidate_access_gap,county_centroid_beyond_threshold
29197,Schuyler County,MO,40.4694,-92.5190,38.4,4066,307,candidate_access_gap,county_centroid_beyond_threshold
36063,Niagara County,NY,43.2727,-78.8129,38.4,212230,522,candidate_access_gap,county_centroid_beyond_threshold
53069,Wahkiakum County,WA,46.2946,-123.4245,38.4,4476,263,candidate_access_gap,county_centroid_beyond_threshold
13271,Telfair County,GA,31.9136,-82.9311,38.4,12619,437,candidate_access_gap,county_centroid_beyond_threshold
19073,Greene County,IA,42.0425,-94.3887,38.4,8801,570,candidate_access_gap,county_centroid_beyond_threshold
17173,Shelby County,IL,39.3849,-88.7989,38.4,21042,759,candidate_access_gap,county_centroid_beyond_threshold
24019,Dorchester County,MD,38.4292,-76.0474,38.3,32557,541,candidate_access_gap,county_centroid_beyond_threshold
05123,St. Francis County,AR,35.0228,-90.7515,38.3,23138,635,candidate_access_gap,county_centroid_beyond_threshold
01091,Marengo County,AL,32.2476,-87.7911,38.3,19180,977,candidate_access_gap,county_centroid_beyond_threshold
54075,Pocahontas County,WV,38.3326,-80.0101,38.3,7940,940,candidate_access_gap,county_centroid_beyond_threshold
21179,Nelson County,KY,37.8031,-85.4659,38.3,46779,419,candidate_access_gap,county_centroid_beyond_threshold
45011,Barnwell County,SC,33.2606,-81.4342,38.2,20653,548,candidate_access_gap,county_centroid_beyond_threshold
48241,Jasper County,TX,30.7529,-94.0223,38.2,33032,939,candidate_access_gap,county_centroid_beyond_threshold
19071,Fremont County,IA,40.7426,-95.5992,38.2,6639,511,candidate_access_gap,county_centroid_beyond_threshold
20151,Pratt County,KS,37.6476,-98.7401,38.1,9175,735,candidate_access_gap,county_centroid_beyond_threshold
22127,Winn Parish,LA,31.9412,-92.6413,38.1,13665,950,candidate_access_gap,county_centroid_beyond_threshold
17121,Marion County,IL,38.6482,-88.9204,38.1,37543,573,candidate_access_gap,county_centroid_beyond_threshold
21187,Owen County,KY,38.4994,-84.8416,38.1,11229,350,candidate_access_gap,county_centroid_beyond_threshold
45009,Bamberg County,SC,33.2030,-81.0532,38.0,13311,393,candidate_access_gap,county_centroid_beyond_threshold
46065,Hughes County,SD,44.3845,-99.9757,38.0,17812,742,candidate_access_gap,county_centroid_beyond_threshold
05023,Cleburne County,AR,35.5936,-92.0089,38.0,24948,554,candidate_access_gap,county_centroid_beyond_threshold
05083,Logan County,AR,35.2187,-93.7209,38.0,21247,709,candidate_access_gap,county_centroid_beyond_threshold
06097,Sonoma County,CA,38.5252,-122.9261,38.0,488436,1575,candidate_access_gap,county_centroid_beyond_threshold
39047,Fayette County,OH,39.5552,-83.4619,38.0,28901,406,candidate_access_gap,county_centroid_beyond_threshold
20013,Brown County,KS,39.8259,-95.5699,37.9,9486,571,candidate_access_gap,county_centroid_beyond_threshold
18119,Owen County,IN,39.3173,-86.8388,37.9,21361,385,candidate_access_gap,county_centroid_beyond_threshold
17193,White County,IL,38.0873,-88.1786,37.9,13834,495,candidate_access_gap,county_centroid_beyond_threshold
51025,Brunswick County,VA,36.7642,-77.8615,37.9,15965,566,candidate_access_gap,county_centroid_beyond_threshold
06021,Glenn County,CA,39.6025,-122.4017,37.8,28657,1314,candidate_access_gap,county_centroid_beyond_threshold
37131,Northampton County,NC,36.4218,-77.3984,37.8,17528,537,candidate_access_gap,county_centroid_beyond_threshold
29141,Morgan County,MO,38.4208,-92.8748,37.8,21169,598,candidate_access_gap,county_centroid_beyond_threshold
40147,Washington County,OK,36.7044,-95.9063,37.8,52579,416,candidate_access_gap,county_centroid_beyond_threshold
36007,Broome County,NY,42.1620,-75.8303,37.8,198365,706,candidate_access_gap,county_centroid_beyond_threshold
20207,Woodson County,KS,37.8882,-95.7585,37.7,3134,498,candidate_access_gap,county_centroid_beyond_threshold
01053,Escambia County,AL,31.1223,-87.1684,37.6,36755,945,candidate_access_gap,county_centroid_beyond_threshold
50025,Windham County,VT,42.9953,-72.7219,37.5,45857,786,candidate_access_gap,county_centroid_beyond_threshold
32027,Pershing County,NV,40.4396,-118.4095,37.5,6587,6037,candidate_access_gap,county_centroid_beyond_threshold
42065,Jefferson County,PA,41.1380,-79.0124,37.5,44326,652,candidate_access_gap,county_centroid_beyond_threshold
45049,Hampton County,SC,32.7783,-81.1438,37.5,18890,560,candidate_access_gap,county_centroid_beyond_threshold
18103,Miami County,IN,40.7729,-86.0443,37.5,35952,374,candidate_access_gap,county_centroid_beyond_threshold
39175,Wyandot County,OH,40.8398,-83.3137,37.5,21818,407,candidate_access_gap,county_centroid_beyond_threshold
27165,Watonwan County,MN,43.9781,-94.6138,37.5,11205,435,candidate_access_gap,county_centroid_beyond_threshold
48407,San Jacinto County,TX,30.5744,-95.1631,37.4,27666,569,candidate_access_gap,county_centroid_beyond_threshold
48159,Franklin County,TX,33.1758,-95.2191,37.4,10445,284,candidate_access_gap,county_centroid_beyond_threshold
34001,Atlantic County,NJ,39.4694,-74.6338,37.4,274339,556,candidate_access_gap,county_centroid_beyond_threshold
40061,Haskell County,OK,35.2324,-95.1096,37.3,11651,577,candidate_access_gap,county_centroid_beyond_threshold
31097,Johnson County,NE,40.3950,-96.2653,37.3,5294,376,candidate_access_gap,county_centroid_beyond_threshold
51165,Rockingham County,VA,38.5076,-78.8853,37.3,83905,850,candidate_access_gap,county_centroid_beyond_threshold
01105,Perry County,AL,32.6390,-87.2938,37.3,8479,720,candidate_access_gap,county_centroid_beyond_threshold
17063,Grundy County,IL,41.2924,-88.4011,37.2,52624,418,candidate_access_gap,county_centroid_beyond_threshold
54095,Tyler County,WV,39.4656,-80.8772,37.2,8336,256,candidate_access_gap,county_centroid_beyond_threshold
40121,Pittsburg County,OK,34.9255,-95.7481,37.2,43758,1306,candidate_access_gap,county_centroid_beyond_threshold
48203,Harrison County,TX,32.5480,-94.3744,37.2,69098,900,candidate_access_gap,county_centroid_beyond_threshold
47169,Trousdale County,TN,36.3930,-86.1567,37.2,11596,114,candidate_access_gap,county_centroid_beyond_threshold
17029,Coles County,IL,39.5137,-88.2208,37.2,47076,508,candidate_access_gap,county_centroid_beyond_threshold
41071,Yamhill County,OR,45.2478,-123.3164,37.1,107674,716,candidate_access_gap,county_centroid_beyond_threshold
51051,Dickenson County,VA,37.1367,-82.3492,37.1,14089,330,candidate_access_gap,county_centroid_beyond_threshold
18101,Martin County,IN,38.7053,-86.8018,37.1,9863,336,candidate_access_gap,county_centroid_beyond_threshold
13303,Washington County,GA,32.9718,-82.7981,37.0,19975,679,candidate_access_gap,county_centroid_beyond_threshold
10001,Kent County,DE,39.0971,-75.5030,37.0,182400,586,candidate_access_gap,county_centroid_beyond_threshold
48173,Glasscock County,TX,31.8680,-101.5215,37.0,1068,900,candidate_access_gap,county_centroid_beyond_threshold
40019,Carter County,OK,34.2518,-97.2879,37.0,48202,822,candidate_access_gap,county_centroid_beyond_threshold
